"boundaryCondition","compartmentCode","constant","cyId","derivedUnits","exponent","fast","fbc_charge","fbc_chemicalFormula","fbc_lowerFluxBound","fbc_objective-obj","fbc_upperFluxBound","hasOnlySubstanceUnits","kind","label","metaId","multiplier","name","reversible","sbml compartment","sbml id","sbml type","sbml type ext","sbo","scale","selected","shared name","units","unitSid","value"
"false","1","false","meta_M_pa161_c",,,,"-2","C35H63O8P1",,,,"false",,"1,2-dihexadec-9-enoyl-sn-glycerol 3-phosphate","meta_M_pa161_c",,,,"c","M_pa161_c","species","species","SBO:0000247",,"false","1,2-dihexadec-9-enoyl-sn-glycerol 3-phosphate",,,
"false","1","false","meta_M_1odecg3p_c",,,,"-2","C21H41O7P1",,,,"false",,"1-octadecanoyl-sn-glycerol 3-phosphate","meta_M_1odecg3p_c",,,,"c","M_1odecg3p_c","species","species","SBO:0000247",,"false","1-octadecanoyl-sn-glycerol 3-phosphate",,,
"false","1","false","meta_M_3hbcoa__R_c",,,,"-4","C25H38N7O18P3S",,,,"false",,"(R)-3-Hydroxybutyryl-CoA","meta_M_3hbcoa__R_c",,,,"c","M_3hbcoa__R_c","species","species","SBO:0000247",,"false","(R)-3-Hydroxybutyryl-CoA",,,
"false","1","false","meta_M_ocdcaACP_c",,,,"-1","C29H55N2O8PRS",,,,"false",,"Octadecanoyl-ACP (n-C18:0ACP)","meta_M_ocdcaACP_c",,,,"c","M_ocdcaACP_c","species","species","SBO:0000247",,"false","Octadecanoyl-ACP (n-C18:0ACP)",,,
"false","1","false","meta_M_asptrna_c",,,,"0","C4H5NO3R",,,,"false",,"L-Aspartyl-tRNA(Asp)","meta_M_asptrna_c",,,,"c","M_asptrna_c","species","species","SBO:0000247",,"false","L-Aspartyl-tRNA(Asp)",,,
"false","1","false","meta_M_4abutn_c",,,,"1","C4H10NO",,,,"false",,"4-Aminobutanal","meta_M_4abutn_c",,,,"c","M_4abutn_c","species","species","SBO:0000247",,"false","4-Aminobutanal",,,
"false","1","false","meta_M_pa180_c",,,,"-2","C39H75O8P1",,,,"false",,"1,2-dioctadecanoyl-sn-glycerol 3-phosphate","meta_M_pa180_c",,,,"c","M_pa180_c","species","species","SBO:0000247",,"false","1,2-dioctadecanoyl-sn-glycerol 3-phosphate",,,
"false","1","false","meta_M_4abut_c",,,,"0","C4H9NO2",,,,"false",,"4-Aminobutanoate","meta_M_4abut_c",,,,"c","M_4abut_c","species","species","SBO:0000247",,"false","4-Aminobutanoate",,,
"false","1","false","meta_M_1odec11eg3p_c",,,,"-2","C21H39O7P1",,,,"false",,"1-octadec-11-enoyl-sn-glycerol 3-phosphate","meta_M_1odec11eg3p_c",,,,"c","M_1odec11eg3p_c","species","species","SBO:0000247",,"false","1-octadec-11-enoyl-sn-glycerol 3-phosphate",,,
"false","1","false","meta_M_adocbip_c",,,,"-1","C58H83CoN16O14P",,,,"false",,"Adenosyl cobinamide phosphate","meta_M_adocbip_c",,,,"c","M_adocbip_c","species","species","SBO:0000247",,"false","Adenosyl cobinamide phosphate",,,
"false","1","false","meta_M_octeACP_c",,,,"-1","C29H53N2O8PRS",,,,"false",,"Cis-octadec-11-enoyl-[acyl-carrier protein] (n-C18:1)","meta_M_octeACP_c",,,,"c","M_octeACP_c","species","species","SBO:0000247",,"false","Cis-octadec-11-enoyl-[acyl-carrier protein] (n-C18:1)",,,
"false","2","false","meta_M_h_p",,,,"1","H",,,,"false",,"H+","meta_M_h_p",,,,"p","M_h_p","species","species","SBO:0000247",,"false","H+",,,
"false","1","false","meta_M_gtp_c",,,,"-4","C10H12N5O14P3",,,,"false",,"GTP C10H12N5O14P3","meta_M_gtp_c",,,,"c","M_gtp_c","species","species","SBO:0000247",,"false","GTP C10H12N5O14P3",,,
"false","3","false","meta_M_h_u",,,,"1","H",,,,"false",,"H+","meta_M_h_u",,,,"u","M_h_u","species","species","SBO:0000247",,"false","H+",,,
"false","1","false","meta_M_pa181_c",,,,"-2","C39H71O8P1",,,,"false",,"1,2-dioctadec-11-enoyl-sn-glycerol 3-phosphate","meta_M_pa181_c",,,,"c","M_pa181_c","species","species","SBO:0000247",,"false","1,2-dioctadec-11-enoyl-sn-glycerol 3-phosphate",,,
"false","1","false","meta_M_agdpcbi_c",,,,"-1","C68H95CoN21O21P2",,,,"false",,"Adenosine-GDP-cobinamide","meta_M_agdpcbi_c",,,,"c","M_agdpcbi_c","species","species","SBO:0000247",,"false","Adenosine-GDP-cobinamide",,,
"false","1","false","meta_M_ppi_c",,,,"-3","HO7P2",,,,"false",,"Diphosphate","meta_M_ppi_c",,,,"c","M_ppi_c","species","species","SBO:0000247",,"false","Diphosphate",,,
"false","1","false","meta_M_prbatp_c",,,,"-6","C15H19N5O20P4",,,,"false",,"1-(5-Phosphoribosyl)-ATP","meta_M_prbatp_c",,,,"c","M_prbatp_c","species","species","SBO:0000247",,"false","1-(5-Phosphoribosyl)-ATP",,,
"false","1","false","meta_M_accoa_c",,,,"-4","C23H34N7O17P3S",,,,"false",,"Acetyl-CoA","meta_M_accoa_c",,,,"c","M_accoa_c","species","species","SBO:0000247",,"false","Acetyl-CoA",,,
"false","1","false","meta_M_bamppald_c",,,,"1","C3H8NO",,,,"false",,"Beta-Aminopropion aldehyde","meta_M_bamppald_c",,,,"c","M_bamppald_c","species","species","SBO:0000247",,"false","Beta-Aminopropion aldehyde",,,
"false","1","false","meta_M_1odec9eg3p_c",,,,"-2","C21H39O7P1",,,,"false",,"1-octadec-9-enoyl-sn-glycerol 3-phosphate","meta_M_1odec9eg3p_c",,,,"c","M_1odec9eg3p_c","species","species","SBO:0000247",,"false","1-octadec-9-enoyl-sn-glycerol 3-phosphate",,,
"false","1","false","meta_M_hco3_c",,,,"-1","CHO3",,,,"false",,"Bicarbonate","meta_M_hco3_c",,,,"c","M_hco3_c","species","species","SBO:0000247",,"false","Bicarbonate",,,
"false","1","false","meta_M_octe_9_ACP_c",,,,"-1","C29H53N2O8PRS",,,,"false",,"Cis-octadec-9-enoyl-[acyl-carrier protein] (n-C18 1)","meta_M_octe_9_ACP_c",,,,"c","M_octe_9_ACP_c","species","species","SBO:0000247",,"false","Cis-octadec-9-enoyl-[acyl-carrier protein] (n-C18 1)",,,
"false","1","false","meta_M_caro_c",,,,"0","C40H56",,,,"false",,"Beta-Carotene","meta_M_caro_c",,,,"c","M_caro_c","species","species","SBO:0000247",,"false","Beta-Carotene",,,
"false","1","false","meta_M_pa181_9_c",,,,"-2","C39H71O8P1",,,,"false",,"1,2-dioctadec-9-enoyl-sn-glycerol 3-phosphate","meta_M_pa181_9_c",,,,"c","M_pa181_9_c","species","species","SBO:0000247",,"false","1,2-dioctadec-9-enoyl-sn-glycerol 3-phosphate",,,
"false","1","false","meta_M_malcoa_c",,,,"-5","C24H33N7O19P3S",,,,"false",,"Malonyl CoA C24H33N7O19P3S","meta_M_malcoa_c",,,,"c","M_malcoa_c","species","species","SBO:0000247",,"false","Malonyl CoA C24H33N7O19P3S",,,
"false","1","false","meta_M_1odec912eg3p_c",,,,"-2","C21H37O7P1",,,,"false",,"1-octadec-9-12-dienoyl-sn-glycerol 3-phosphate","meta_M_1odec912eg3p_c",,,,"c","M_1odec912eg3p_c","species","species","SBO:0000247",,"false","1-octadec-9-12-dienoyl-sn-glycerol 3-phosphate",,,
"false","1","false","meta_M_bcryptox_c",,,,"0","C40H56O",,,,"false",,"Beta-Cryptoxanthin","meta_M_bcryptox_c",,,,"c","M_bcryptox_c","species","species","SBO:0000247",,"false","Beta-Cryptoxanthin",,,
"false","1","false","meta_M_zeax_c",,,,"0","C40H56O2",,,,"false",,"Zeaxanthin","meta_M_zeax_c",,,,"c","M_zeax_c","species","species","SBO:0000247",,"false","Zeaxanthin",,,
"false","1","false","meta_M_pi_c",,,,"-2","HO4P",,,,"false",,"Phosphate","meta_M_pi_c",,,,"c","M_pi_c","species","species","SBO:0000247",,"false","Phosphate",,,
"false","1","false","meta_M_echin_c",,,,"0","C40H54O",,,,"false",,"Echinenone","meta_M_echin_c",,,,"c","M_echin_c","species","species","SBO:0000247",,"false","Echinenone",,,
"false","1","false","meta_M_acglu_c",,,,"-2","C7H9NO5",,,,"false",,"N-Acetyl-L-glutamate","meta_M_acglu_c",,,,"c","M_acglu_c","species","species","SBO:0000247",,"false","N-Acetyl-L-glutamate",,,
"false","1","false","meta_M_biliverd_c",,,,"-2","C33H32N4O6",,,,"false",,"Biliverdin cytosol","meta_M_biliverd_c",,,,"c","M_biliverd_c","species","species","SBO:0000247",,"false","Biliverdin cytosol",,,
"false","1","false","meta_M_octe_9_12_ACP_c",,,,"-1","C29H51N2O8PRS",,,,"false",,"Linoleoyl-ACP (n-C18 2ACP)","meta_M_octe_9_12_ACP_c",,,,"c","M_octe_9_12_ACP_c","species","species","SBO:0000247",,"false","Linoleoyl-ACP (n-C18 2ACP)",,,
"false","1","false","meta_M_acg5p_c",,,,"-3","C7H9NO8P",,,,"false",,"N-Acetyl-L-glutamyl 5-phosphate","meta_M_acg5p_c",,,,"c","M_acg5p_c","species","species","SBO:0000247",,"false","N-Acetyl-L-glutamyl 5-phosphate",,,
"false","1","false","meta_M_pa182_9_12_c",,,,"-2","C39H67O8P1",,,,"false",,"1,2-dioctadec-9-12-dienoyl-sn-glycerol 3-phosphate","meta_M_pa182_9_12_c",,,,"c","M_pa182_9_12_c","species","species","SBO:0000247",,"false","1,2-dioctadec-9-12-dienoyl-sn-glycerol 3-phosphate",,,
"false","1","false","meta_M_1odec6912eg3p_c",,,,"-2","C21H35O7P1",,,,"false",,"1-octadec-6-9-12trienoyl-sn-glycerol 3-phosphate","meta_M_1odec6912eg3p_c",,,,"c","M_1odec6912eg3p_c","species","species","SBO:0000247",,"false","1-octadec-6-9-12trienoyl-sn-glycerol 3-phosphate",,,
"false","1","false","meta_M_bilirub_c",,,,"-2","C33H34N4O6",,,,"false",,"Bilirubin cytosol","meta_M_bilirub_c",,,,"c","M_bilirub_c","species","species","SBO:0000247",,"false","Bilirubin cytosol",,,
"false","1","false","meta_M_glu__L_c",,,,"-1","C5H8NO4",,,,"false",,"L-Glutamate","meta_M_glu__L_c",,,,"c","M_glu__L_c","species","species","SBO:0000247",,"false","L-Glutamate",,,
"false","1","false","meta_M_amet_c",,,,"1","C15H23N6O5S",,,,"false",,"S-Adenosyl-L-methionine","meta_M_amet_c",,,,"c","M_amet_c","species","species","SBO:0000247",,"false","S-Adenosyl-L-methionine",,,
"false","1","false","meta_M_octe_6_9_12_ACP_c",,,,"-1","C29H49N2O8PRS",,,,"false",,"G-linolenoilACP","meta_M_octe_6_9_12_ACP_c",,,,"c","M_octe_6_9_12_ACP_c","species","species","SBO:0000247",,"false","G-linolenoilACP",,,
"false","1","false","meta_M_coa_c",,,,"-4","C21H32N7O16P3S",,,,"false",,"Coenzyme A","meta_M_coa_c",,,,"c","M_coa_c","species","species","SBO:0000247",,"false","Coenzyme A",,,
"false","1","false","meta_M_pa183_6_9_12_c",,,,"-2","C39H63O8P1",,,,"false",,"1,2-dioctadec-6-9-12-trienoyl-sn-glycerol 3-phosphate","meta_M_pa183_6_9_12_c",,,,"c","M_pa183_6_9_12_c","species","species","SBO:0000247",,"false","1,2-dioctadec-6-9-12-trienoyl-sn-glycerol 3-phosphate",,,
"false","1","false","meta_M_ac_c",,,,"-1","C2H3O2",,,,"false",,"Acetate","meta_M_ac_c",,,,"c","M_ac_c","species","species","SBO:0000247",,"false","Acetate",,,
"false","1","false","meta_M_1odec91215eg3p_c",,,,"-2","C21H35O7P1",,,,"false",,"1-octadec-9-12-15-trienoyl-sn-glycerol 3-phosphate","meta_M_1odec91215eg3p_c",,,,"c","M_1odec91215eg3p_c","species","species","SBO:0000247",,"false","1-octadec-9-12-15-trienoyl-sn-glycerol 3-phosphate",,,
"false","1","false","meta_M_dtbt_c",,,,"-1","C10H17N2O3",,,,"false",,"Dethiobiotin","meta_M_dtbt_c",,,,"c","M_dtbt_c","species","species","SBO:0000247",,"false","Dethiobiotin",,,
"false","1","false","meta_M_actp_c",,,,"-2","C2H3O5P",,,,"false",,"Acetyl phosphate","meta_M_actp_c",,,,"c","M_actp_c","species","species","SBO:0000247",,"false","Acetyl phosphate",,,
"false","1","false","meta_M_pa183_9_12_15_c",,,,"-2","C39H63O8P1",,,,"false",,"1,2-dioctadec-9-12-15-trienoyl-sn-glycerol 3-phosphate","meta_M_pa183_9_12_15_c",,,,"c","M_pa183_9_12_15_c","species","species","SBO:0000247",,"false","1,2-dioctadec-9-12-15-trienoyl-sn-glycerol 3-phosphate",,,
"false","1","false","meta_M_pyr_c",,,,"-1","C3H3O3",,,,"false",,"Pyruvate","meta_M_pyr_c",,,,"c","M_pyr_c","species","species","SBO:0000247",,"false","Pyruvate",,,
"false","1","false","meta_M_1odec691215eg3p_c",,,,"-2","C21H33O7P1",,,,"false",,"1-octadec-6-9-12-15-tetraenoyl-sn-glycerol 3-phosphate","meta_M_1odec691215eg3p_c",,,,"c","M_1odec691215eg3p_c","species","species","SBO:0000247",,"false","1-octadec-6-9-12-15-tetraenoyl-sn-glycerol 3-phosphate",,,
"false","1","false","meta_M_octe_6_9_12_15_ACP_c",,,,"-1","C29H47N2O8PRS",,,,"false",,"OctadecatetraenoilACP","meta_M_octe_6_9_12_15_ACP_c",,,,"c","M_octe_6_9_12_15_ACP_c","species","species","SBO:0000247",,"false","OctadecatetraenoilACP",,,
"false","1","false","meta_M_s_c",,,,"0","S",,,,"false",,"Sulfur","meta_M_s_c",,,,"c","M_s_c","species","species","SBO:0000247",,"false","Sulfur",,,
"false","1","false","meta_M_alac__S_c",,,,"-1","C5H7O4",,,,"false",,"(S)-2-Acetolactate","meta_M_alac__S_c",,,,"c","M_alac__S_c","species","species","SBO:0000247",,"false","(S)-2-Acetolactate",,,
"false","1","false","meta_M_btn_c",,,,"-1","C10H15N2O3S",,,,"false",,"Biotin","meta_M_btn_c",,,,"c","M_btn_c","species","species","SBO:0000247",,"false","Biotin",,,
"false","1","false","meta_M_pa184_6_9_12_15_c",,,,"-2","C39H59O8P1",,,,"false",,"1,2-dioctadec-6-9-12-15-tetraenoyl-sn-glycerol 3-phosphate","meta_M_pa184_6_9_12_15_c",,,,"c","M_pa184_6_9_12_15_c","species","species","SBO:0000247",,"false","1,2-dioctadec-6-9-12-15-tetraenoyl-sn-glycerol 3-phosphate",,,
"false","1","false","meta_M_acACP_c",,,,"-1","C13H23N2O8PRS",,,,"false",,"Acetyl-ACP","meta_M_acACP_c",,,,"c","M_acACP_c","species","species","SBO:0000247",,"false","Acetyl-ACP",,,
"false","1","false","meta_M_ahcys_c",,,,"0","C14H20N6O5S",,,,"false",,"S-Adenosyl-L-homocysteine","meta_M_ahcys_c",,,,"c","M_ahcys_c","species","species","SBO:0000247",,"false","S-Adenosyl-L-homocysteine",,,
"false","1","false","meta_M_dad_5_c",,,,"0","C10H13N5O3",,,,"false",,"5'-Deoxyadenosine","meta_M_dad_5_c",,,,"c","M_dad_5_c","species","species","SBO:0000247",,"false","5'-Deoxyadenosine",,,
"false","1","false","meta_M_cit_c",,,,"-3","C6H5O7",,,,"false",,"Citrate","meta_M_cit_c",,,,"c","M_cit_c","species","species","SBO:0000247",,"false","Citrate",,,
"false","1","false","meta_M_adn_c",,,,"0","C10H13N5O4",,,,"false",,"Adenosine","meta_M_adn_c",,,,"c","M_adn_c","species","species","SBO:0000247",,"false","Adenosine",,,
"false","1","false","meta_M_icit_c",,,,"-3","C6H5O7",,,,"false",,"Isocitrate","meta_M_icit_c",,,,"c","M_icit_c","species","species","SBO:0000247",,"false","Isocitrate",,,
"false","1","false","meta_M_hcys__L_c",,,,"0","C4H9NO2S",,,,"false",,"L-Homocysteine","meta_M_hcys__L_c",,,,"c","M_hcys__L_c","species","species","SBO:0000247",,"false","L-Homocysteine",,,
"false","1","false","meta_M_met__L_c",,,,"0","C5H11NO2S",,,,"false",,"L-Methionine","meta_M_met__L_c",,,,"c","M_met__L_c","species","species","SBO:0000247",,"false","L-Methionine",,,
"false","1","false","meta_M_acorn_c",,,,"0","C7H14N2O3",,,,"false",,"N2-Acetyl-L-ornithine","meta_M_acorn_c",,,,"c","M_acorn_c","species","species","SBO:0000247",,"false","N2-Acetyl-L-ornithine",,,
"false","1","false","meta_M_air_c",,,,"-2","C8H12N3O7P",,,,"false",,"5-amino-1-(5-phospho-D-ribosyl)imidazole","meta_M_air_c",,,,"c","M_air_c","species","species","SBO:0000247",,"false","5-amino-1-(5-phospho-D-ribosyl)imidazole",,,
"false","1","false","meta_M_akg_c",,,,"-2","C5H4O5",,,,"false",,"2-Oxoglutarate","meta_M_akg_c",,,,"c","M_akg_c","species","species","SBO:0000247",,"false","2-Oxoglutarate",,,
"false","1","false","meta_M_4ahmmp_c",,,,"0","C6H9N3O",,,,"false",,"4-Amino-5-hydroxymethyl-2-methylpyrimidine","meta_M_4ahmmp_c",,,,"c","M_4ahmmp_c","species","species","SBO:0000247",,"false","4-Amino-5-hydroxymethyl-2-methylpyrimidine",,,
"false","3","false","meta_M_ficytc6_u",,,,"3","R",,,,"false",,"Ferricytochrome c6","meta_M_ficytc6_u",,,,"u","M_ficytc6_u","species","species","SBO:0000247",,"false","Ferricytochrome c6",,,
"false","1","false","meta_M_acg5sa_c",,,,"-1","C7H10NO4",,,,"false",,"N-Acetyl-L-glutamate 5-semialdehyde","meta_M_acg5sa_c",,,,"c","M_acg5sa_c","species","species","SBO:0000247",,"false","N-Acetyl-L-glutamate 5-semialdehyde",,,
"false","3","false","meta_M_pqh2_u",,,,"0","C8H10O2",,,,"false",,"Plastoquinol","meta_M_pqh2_u",,,,"u","M_pqh2_u","species","species","SBO:0000247",,"false","Plastoquinol",,,
"false","1","false","meta_M_gcald_c",,,,"0","C2H4O2",,,,"false",,"Glycolaldehyde","meta_M_gcald_c",,,,"c","M_gcald_c","species","species","SBO:0000247",,"false","Glycolaldehyde",,,
"false","1","false","meta_M_fmn_c",,,,"-2","C17H19N4O9P",,,,"false",,"FMN C17H19N4O9P","meta_M_fmn_c",,,,"c","M_fmn_c","species","species","SBO:0000247",,"false","FMN C17H19N4O9P",,,
"false","1","false","meta_M_10fthf_c",,,,"-2","C20H21N7O7",,,,"false",,"10-Formyltetrahydrofolate","meta_M_10fthf_c",,,,"c","M_10fthf_c","species","species","SBO:0000247",,"false","10-Formyltetrahydrofolate",,,
"false","3","false","meta_M_focytc6_u",,,,"2","R",,,,"false",,"Ferrocytochrome c6","meta_M_focytc6_u",,,,"u","M_focytc6_u","species","species","SBO:0000247",,"false","Ferrocytochrome c6",,,
"false","3","false","meta_M_pq_u",,,,"0","C8H8O2",,,,"false",,"Plastoquinone","meta_M_pq_u",,,,"u","M_pq_u","species","species","SBO:0000247",,"false","Plastoquinone",,,
"false","1","false","meta_M_ribflv_c",,,,"0","C17H20N4O6",,,,"false",,"Riboflavin C17H20N4O6","meta_M_ribflv_c",,,,"c","M_ribflv_c","species","species","SBO:0000247",,"false","Riboflavin C17H20N4O6",,,
"false","2","false","meta_M_pcox_p",,,,"2","R",,,,"false",,"Plastocyanin(Cu2+)","meta_M_pcox_p",,,,"p","M_pcox_p","species","species","SBO:0000247",,"false","Plastocyanin(Cu2+)",,,
"false","1","false","meta_M_fprica_c",,,,"-2","C10H13N4O9P",,,,"false",,"5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide","meta_M_fprica_c",,,,"c","M_fprica_c","species","species","SBO:0000247",,"false","5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide",,,
"false","1","false","meta_M_amp_c",,,,"-2","C10H12N5O7P",,,,"false",,"AMP C10H12N5O7P","meta_M_amp_c",,,,"c","M_amp_c","species","species","SBO:0000247",,"false","AMP C10H12N5O7P",,,
"false","1","false","meta_M_thf_c",,,,"-2","C19H21N7O6",,,,"false",,"5,6,7,8-Tetrahydrofolate","meta_M_thf_c",,,,"c","M_thf_c","species","species","SBO:0000247",,"false","5,6,7,8-Tetrahydrofolate",,,
"false","2","false","meta_M_pqh2_p",,,,"0","C8H10O2",,,,"false",,"Plastoquinol","meta_M_pqh2_p",,,,"p","M_pqh2_p","species","species","SBO:0000247",,"false","Plastoquinol",,,
"false","1","false","meta_M_adcobhex_c",,,,"0","C55H76CoN15O11",,,,"false",,"Adenosyl-cobyric acid","meta_M_adcobhex_c",,,,"c","M_adcobhex_c","species","species","SBO:0000247",,"false","Adenosyl-cobyric acid",,,
"false","2","false","meta_M_pcrd_p",,,,"1","R",,,,"false",,"Plastocyanin(Cu+)","meta_M_pcrd_p",,,,"p","M_pcrd_p","species","species","SBO:0000247",,"false","Plastocyanin(Cu+)",,,
"false","2","false","meta_M_pq_p",,,,"0","C8H8O2",,,,"false",,"Plastoquinone","meta_M_pq_p",,,,"p","M_pq_p","species","species","SBO:0000247",,"false","Plastoquinone",,,
"false","3","false","meta_M_pcox_u",,,,"2","R",,,,"false",,"Plastocyanin(Cu2+)","meta_M_pcox_u",,,,"u","M_pcox_u","species","species","SBO:0000247",,"false","Plastocyanin(Cu2+)",,,
"false","1","false","meta_M_5aizc_c",,,,"-3","C9H11N3O9P",,,,"false",,"5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate","meta_M_5aizc_c",,,,"c","M_5aizc_c","species","species","SBO:0000247",,"false","5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate",,,
"false","1","false","meta_M_ala__D_c",,,,"0","C3H7NO2",,,,"false",,"D-Alanine","meta_M_ala__D_c",,,,"c","M_ala__D_c","species","species","SBO:0000247",,"false","D-Alanine",,,
"false","1","false","meta_M_appl_c",,,,"1","C3H10NO",,,,"false",,"1-Aminopropan-2-ol","meta_M_appl_c",,,,"c","M_appl_c","species","species","SBO:0000247",,"false","1-Aminopropan-2-ol",,,
"false","1","false","meta_M_alaala_c",,,,"0","C6H12N2O3",,,,"false",,"D-Alanyl-D-alanine","meta_M_alaala_c",,,,"c","M_alaala_c","species","species","SBO:0000247",,"false","D-Alanyl-D-alanine",,,
"false","3","false","meta_M_pcrd_u",,,,"1","R",,,,"false",,"Plastocyanin(Cu+)","meta_M_pcrd_u",,,,"u","M_pcrd_u","species","species","SBO:0000247",,"false","Plastocyanin(Cu+)",,,
"false","1","false","meta_M_adocbi_c",,,,"1","C58H84CoN16O11",,,,"false",,"Adenosyl cobinamide","meta_M_adocbi_c",,,,"c","M_adocbi_c","species","species","SBO:0000247",,"false","Adenosyl cobinamide",,,
"false","2","false","meta_M_ficytc6_p",,,,"3","R",,,,"false",,"Ferricytochrome c6","meta_M_ficytc6_p",,,,"p","M_ficytc6_p","species","species","SBO:0000247",,"false","Ferricytochrome c6",,,
"false","1","false","meta_M_nh4_c",,,,"1","H4N",,,,"false",,"Ammonium","meta_M_nh4_c",,,,"c","M_nh4_c","species","species","SBO:0000247",,"false","Ammonium",,,
"false","1","false","meta_M_ala__L_c",,,,"0","C3H7NO2",,,,"false",,"L-Alanine","meta_M_ala__L_c",,,,"c","M_ala__L_c","species","species","SBO:0000247",,"false","L-Alanine",,,
"false","1","false","meta_M_applp_c",,,,"-1","C3H9NO4P",,,,"false",,"D-1-Aminopropan-2-ol O-phosphate","meta_M_applp_c",,,,"c","M_applp_c","species","species","SBO:0000247",,"false","D-1-Aminopropan-2-ol O-phosphate",,,
"false","2","false","meta_M_focytc6_p",,,,"2","R",,,,"false",,"Ferrocytochrome c6","meta_M_focytc6_p",,,,"p","M_focytc6_p","species","species","SBO:0000247",,"false","Ferrocytochrome c6",,,
"false","1","false","meta_M_4c2me_c",,,,"-2","C14H23N3O14P2",,,,"false",,"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol","meta_M_4c2me_c",,,,"c","M_4c2me_c","species","species","SBO:0000247",,"false","4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol",,,
"false","1","false","meta_M_2p4c2me_c",,,,"-4","C14H22N3O17P3",,,,"false",,"2-phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol","meta_M_2p4c2me_c",,,,"c","M_2p4c2me_c","species","species","SBO:0000247",,"false","2-phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol",,,
"false","1","false","meta_M_trnaala_c",,,,"0","R",,,,"false",,"TRNA(Ala)","meta_M_trnaala_c",,,,"c","M_trnaala_c","species","species","SBO:0000247",,"false","TRNA(Ala)",,,
"false","1","false","meta_M_alatrna_c",,,,"1","C3H6NOR",,,,"false",,"L-Alanyl-tRNA(Ala)","meta_M_alatrna_c",,,,"c","M_alatrna_c","species","species","SBO:0000247",,"false","L-Alanyl-tRNA(Ala)",,,
"false","1","false","meta_M_adcobdam_c",,,,"-4","C55H68CoN11O15",,,,"false",,"Adenosyl cobyrinate diamide","meta_M_adcobdam_c",,,,"c","M_adcobdam_c","species","species","SBO:0000247",,"false","Adenosyl cobyrinate diamide",,,
"false","1","false","meta_M_glyald_c",,,,"0","C3H6O3",,,,"false",,"D-Glyceraldehyde","meta_M_glyald_c",,,,"c","M_glyald_c","species","species","SBO:0000247",,"false","D-Glyceraldehyde",,,
"false","1","false","meta_M_glyc_c",,,,"0","C3H8O3",,,,"false",,"Glycerol","meta_M_glyc_c",,,,"c","M_glyc_c","species","species","SBO:0000247",,"false","Glycerol",,,
"false","1","false","meta_M_fdxrd_c",,,,"-1","Fe2S2X",,,,"false",,"Reduced ferredoxin","meta_M_fdxrd_c",,,,"c","M_fdxrd_c","species","species","SBO:0000247",,"false","Reduced ferredoxin",,,
"false","1","false","meta_M_gln__L_c",,,,"0","C5H10N2O3",,,,"false",,"L-Glutamine","meta_M_gln__L_c",,,,"c","M_gln__L_c","species","species","SBO:0000247",,"false","L-Glutamine",,,
"false","1","false","meta_M_fdxo_2_2_c",,,,"0","Fe2S2X",,,,"false",,"Oxidized ferredoxin","meta_M_fdxo_2_2_c",,,,"c","M_fdxo_2_2_c","species","species","SBO:0000247",,"false","Oxidized ferredoxin",,,
"false","1","false","meta_M_etoh_c",,,,"0","C2H6O",,,,"false",,"Ethanol","meta_M_etoh_c",,,,"c","M_etoh_c","species","species","SBO:0000247",,"false","Ethanol",,,
"false","1","false","meta_M_damp_c",,,,"-2","C10H12N5O6P",,,,"false",,"DAMP C10H12N5O6P","meta_M_damp_c",,,,"c","M_damp_c","species","species","SBO:0000247",,"false","DAMP C10H12N5O6P",,,
